Behavior,Refined_behavior,Response
"Take this text and transcribe it into a different language.

Input:
This article provides detailed information on black holes, a phenomenon in astronomy where gravity is so strong that not even light, the fastest particles in the universe, can escape its grasp.","Take this text and transcribe it into a different language.
Input:
This article provides detailed information on black holes, a phenomenon in astronomy where gravity is so strong that not even light, the fastest particles in the universe, can escape its grasp.
Target language: <mask:8>.
Transcription steps: <mask:12>.
Final translation: <mask:16>.","Input:
This article provides detailed information on black holes, a phenomenon in astronomy where gravity is so strong that not even light, the fastest particles in the universe, can escape its grasp.
Target language: 
Transcribe the given text into French.
Transcription steps: 
1. Translate the meaning of the given text into French.
Final translation: 
Voici la traduction finale du texte donnée en français."
Edit the following statement: 'Everyone are special'.,"Edit the following statement.
Original: Everyone are special.
Subject: <mask:8>.
Verb: <mask:12>.
Corrected statement: <mask:16>.",".
Original: Everyone are special.
Subject: 
Everyone 

Everyone is singular.
Verb: 
are 

are is plural but Everyone is singular.
Corrected statement: 
Everyone is special.

Corrected statement: 
Everyone is special."
"Given a pair of numbers, generate an equation that will produce an output as close to 50 as possible.

Input:
5 and 8","Given a pair of numbers, generate an equation that will produce an output as close to 50 as possible.
Numbers: 5 and 8
Equation structure: <mask:12>
First number: <mask:4>
Operation: <mask:6>
Second number: <mask:8>","Numbers: 5 and 8
Equation structure: 
Output: 50
Step 1: 
First number: 
Output: 
Operation: 
Step 2: 
Second number: 
Output: 
Operation: "
List the factors which may lead to imbalance in nature.,"List the factors which may lead to imbalance in nature.
Environmental factors: <mask:12>.
Human activities: <mask:12>.
Natural disasters: <mask:8>.
Biological interactions: <mask:16>.","
Environmental factors:  temperature, precipitation, humidity, wind patterns, and soil quality.
Human activities:  deforestation, pollution, overfishing, hunting, and climate change.
Natural disasters:  earthquakes, floods, hurricanes, and wildfires.
Biological interactions:  predator-prey relationships, competition for resources, symbiosis, and mutualism."
"Analyze the following text and detect any signs of plagiarism.

Input:
The internet has become a vast source of information with a seemingly infinite number of websites, blogs, and resources. It is easy to overlook the fact that, in many cases, the content on these websites is created and owned by someone else.","Analyze the text and detect any signs of plagiarism.
Input: The internet has become a vast source of information with a seemingly infinite number of websites, blogs, and resources. It is easy to overlook the fact that, in many cases, the content on these websites is created and owned by someone else.
Content analysis: <mask:16>.
Plagiarism indicators: <mask:10>."," text and detect any signs of plagiarism.
Input: The internet has become a vast source of information with a seemingly infinite number of websites, blogs, and resources. It is easy to overlook the fact that, in many cases, the content on these websites is created and owned by someone else.
Content analysis: 
The text is a general statement about the internet and the ownership of its content.
Plagiarism indicators: 
There are no obvious plagiarism indicators in the text."
"Generate a conversation between two characters by explaining the following statement.

Input:
Sam was feeling very guilty because he knew he was wrong.","Generate a conversation between two characters by explaining the following statement.
Statement: Sam was feeling very guilty because he knew he was wrong.
Character 1: Why does Sam feel so <mask:8>?
Character 2: Sam realized his mistake and now feels <mask:10>.",": Sam was feeling very guilty because he knew he was wrong.
Character 1: Why does Sam feel so  'guilty' about what he did?
Character 2: Sam realized his mistake and now feels  'guilty' because he knows he was wrong."
"Write the output for the given input to the code.

Input:
def say_hello(name):
 print('Hello ' + name + '!')

input:
Tyra","Write the output for the given input to the code.
Function:
```python
def say_hello(name):
    print('Hello ' + name + '!')
```
Input: Tyra
Expected output: <mask:12>.","Function:
```python
def say_hello(name):
    print('Hello ' + name + '!')
```
Input: Tyra
Expected output: 
```
Hello Tyra!
```."
"Explain the following statement: ""The project was cancelled due to budget constraints.""","Explain the following statement.
Statement: ""The project was cancelled due to budget constraints.""
Reasoning clue: <mask:8>.
Key factors: <mask:12>.",".
Statement: ""The project was cancelled due to budget constraints.""
Reasoning clue: 
Budget constraints can lead to project cancellation.
Key factors: 
1. Project was cancelled.
2. Budget constraints."
"Take the following sentence: ""The key to success is to stay focused and determined,"" Rewrite the sentence using a different verb.","Take the following sentence: ""The key to success is to stay focused and determined,""  
Rewrite the sentence using a different verb.  
Original: ""The key to success is to stay focused and determined,""  
New verb: <mask:8>.  
Revised sentence: <mask:16>.","  
Rewrite the sentence using a different verb.  
Original: ""The key to success is to stay focused and determined,""  
New verb: 

Please fill in the new verb.  
Revised sentence: 
The key to success is to (insert the new verb) focused and determined."
"Classify a set of data as valid or invalid.

Input:
Apple, Amazon, Google","Classify a set of data as valid or invalid.
Data set: Apple, Amazon, Google
Validation criteria: <mask:10>.
Classification: <mask:5>."," set: Apple, Amazon, Google
Validation criteria:  The data set should contain names of major technology companies.
Classification:  The data set is valid."
"Write a sentence using the idiom ""raining cats and dogs""

Input:
<No input>","Write a sentence using the idiom ""raining cats and dogs"".
Idiom: <mask:12>.
Sentence: <mask:16>.","Idiom:  ""raining cats and dogs"" means it is raining very heavily.
Sentence:  It's raining cats and dogs outside, so don't forget to bring an umbrella."
"Identify if the following sentence is present perfect or present simple. Output 1 for present perfect, and 0 for present simple.

Input:
I have heard this song before.","Identify if the following sentence is present perfect or present simple. Output 1 for present perfect, and 0 for present simple.
Sentence: I have heard this song before.
Tense: <mask:8>.","Sentence: I have heard this song before.
Tense: 1 present perfect, 0 present simple."
"Compose an essay analyzing the role of fate in the novel ""The Alchemist""","Compose an essay analyzing the role of fate in the novel ""The Alchemist"".
Introduction: <mask:10>.
Body paragraphs: <mask:12>, <mask:12>, <mask:12>.
Conclusion: <mask:10>.",""".
Introduction: 1. Describe the novel and the concept of fate.
Body paragraphs: 1. Discuss the role of fate in the protagonist's journey, 2. Analyze how fate relates to other characters in the novel, 3. Examine the impact of fate on the novel's themes.
Conclusion: 1. Summarize the main points of the essay."
"Given a person, suggest a creative project.

Input:
A filmmaker","Given a person, suggest a creative project.
Person: A filmmaker.
Project idea: <mask:12>.
Creative aspect: <mask:8>.","Person: A filmmaker.
Project idea:  Create a documentary about the impact of social media on mental health.
Creative aspect:  Use virtual reality technology to present the documentary."
"Come up with a rhymable phrase for ""space race"".","Come up with a rhymable phrase for ""space race"".
Phrase: <mask:12>.","
Phrase: 

In the great space race, we soar through space."
Explain corporate social responsibility in one sentence.,"Explain corporate social responsibility in one sentence.
Definition: <mask:10>.","
Definition: 
Corporate Social Responsibility (CSR) in one sentence."
"Given a text, classify it as fiction or non-fiction.

Input:
The Hobbit is a story about the quest of a young hobbit to return the lost treasure of the dragon.","Given a text, classify it as fiction or non-fiction.
Text: The Hobbit is a story about the quest of a young hobbit to return the lost treasure of the dragon.
Classification clue: <mask:8>.
Category: <mask:4>.","Text: The Hobbit is a story about the quest of a young hobbit to return the lost treasure of the dragon.
Classification clue:  The text is a story about a quest.
Category:  fiction or non-fiction."
"Edit a text to make it more concise and more engaging.

Input:
Text: I always read books to gain knowledge and understanding of different topics. Books have helped me develop my skills and understanding. Furthermore, books have enabled me to learn more about the world and its people.","Edit the text to make it more concise and engaging.
Original: I always read books to gain knowledge and understanding of different topics. Books have helped me develop my skills and understanding. Furthermore, books have enabled me to learn more about the world and its people.
Main idea: <mask:10>.
Key benefit: <mask:12>.
Conclusion: <mask:16>."," and engaging.
Original: I always read books to gain knowledge and understanding of different topics. Books have helped me develop my skills and understanding. Furthermore, books have enabled me to learn more about the world and its people.
Main idea: 
Reading books is essential for gaining knowledge and understanding.
Key benefit: 
Books help develop skills and broaden our understanding of the world.
Conclusion: 
Reading books is a valuable tool for personal growth and learning more about the world."
